id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C04208,Fermín Casares Matas,38.0,F,Piura,Veintiseis de Octubre,2024-12-14,Web,Masivo
C06069,Ismael Sanmiguel Arce,50.0,F,Lima,Ate,2024-12-14,App,Masivo
C12877,Iris del Vara,,M,Lima,San Isidro,2024-12-15,Tienda,Masivo
C03250,Macario Pinto Zabaleta,38.0,M,Cusco,,2024-12-15,Tienda,Masivo
C07714,Raquel de Ferrán,31.0,M,Arequipa,Cercado,2024-12-15,App,Masivo
C06391,Amaro de Talavera,47.0,M,Arequipa,Yanahuara,2024-12-15,Tienda,Masivo
C01430,Delfina Crespi Solana,44.0,M,Arequipa,Socabaya,2024-12-15,Web,Masivo
C04986,Rosario Benavente Llobet,40.0,F,Lima,Miraflores,2024-12-15,Tienda,Masivo
C00216,Juanita Cabello Chaves,,M,Cusco,Cusco,2024-12-16,App,Masivo
C13541,Consuelo Hilda Benavent Bonilla,47.0,M,Lima,Surco,2024-12-16,Tienda,Masivo
C03910,Domingo Cano-Becerra,18.0,M,Trujillo,La Esperanza,2024-12-16,Tienda,Masivo
C07420,Cristian Bastida Barberá,44.0,M,Lima,Ate,2024-12-16,Tienda,Masivo
C13180,Albert Rojas Camacho,43.0,F,Lima,Miraflores,2024-12-16,Tienda,Masivo
C03908,Florencio Blanes Uría,41.0,F,Lima,Miraflores,2024-12-16,Web,Premium
C07032,Rocío Villanueva Valera,51.0,M,Lima,Los Olivos,2024-12-16,Tienda,Preferente
C11646,Etelvina Martirio Quintero Jover,26.0,F,Piura,,2024-12-16,Web,Preferente
C00666,Marcial Francisco Javier Sala Molina,29.0,M,Lima,San Isidro,2024-12-16,Tienda,Masivo
C08471,Edgardo Puga Fortuny,20.0,F,Lima,Miraflores,2024-12-17,Web,Masivo
C00370,Josefina Iriarte Murcia,26.0,F,Trujillo,Victor Larco,2024-12-17,App,Masivo
C02033,Jenaro Franco Clemente,18.0,M,Lima,Surco,2024-12-17,Web,Preferente
C01272,Bienvenida Tenorio Torrents,63.0,F,Trujillo,El Porvenir,2024-12-17,Tienda,Masivo
C06701,José Campos Canals,36.0,M,Lima,Comas,2024-12-18,App,Preferente
C02335,María Jesús Plana Arana,32.0,F,Arequipa,Cercado,2024-12-18,Tienda,Preferente
C01160,Teófila del Bernal,45.0,F,Trujillo,La Esperanza,2024-12-18,Tienda,Masivo
C07567,Ambrosio Sanjuan Paz,39.0,F,Piura,Castilla,2024-12-18,Tienda,Masivo
C13276,Agustina Roldán Noguera,29.0,M,Trujillo,El Porvenir,2024-12-18,Web,Premium
C01784,Dionisia Redondo Lobo,32.0,F,Trujillo,Victor Larco,2024-12-18,App,Masivo
C04395,Estrella Pardo Vara,39.0,M,Cusco,Wanchaq,2024-12-19,Web,Preferente
C13500,Herminia de Mendizábal,44.0,M,Cusco,Cusco,2024-12-19,Tienda,Masivo
C07542,Cipriano Uría,32.0,F,Lima,Miraflores,2024-12-19,App,Preferente
C04056,Amaya Gámez Sala,62.0,F,Lima,Ate,2024-12-20,Web,Masivo
C12298,Jimena Oliveras-Cerdá,19.0,M,Cusco,San Sebastian,2024-12-20,Web,Masivo
C06388,Josefa de Alegre,48.0,M,Cusco,San Sebastian,2024-12-21,Tienda,Masivo
C03120,Palmira Peláez Santos,29.0,F,Piura,Veintiseis de Octubre,2024-12-21,Tienda,Preferente
C11364,Benigna Beltrán Sarabia,29.0,M,Lima,Surco,2024-12-21,Tienda,Masivo
C02635,Espiridión del Piñol,39.0,F,Lima,Ate,2024-12-21,Tienda,Preferente
C05677,Cloe Mata Cabrera,56.0,M,Lima,Los Olivos,2024-12-21,Web,Preferente
C12574,Ruy Serna,48.0,M,Lima,Comas,2024-12-21,Web,Masivo
C04088,Xavier Martínez-Benavent,29.0,F,Cusco,Cusco,2024-12-22,Tienda,Masivo
C06822,Américo Sanjuan Ropero,38.0,F,Lima,,2024-12-22,Tienda,Preferente
C06596,Eusebia Amorós-Gilabert,41.0,F,Lima,Surco,2024-12-22,Tienda,Masivo
C03425,Begoña Molins,28.0,M,Lima,San Isidro,2024-12-22,Tienda,Preferente
C03277,Araceli Donaire Manzano,53.0,F,Lima,Ate,2024-12-22,App,Masivo
C07309,Héctor Peñalver Reguera,24.0,F,Arequipa,Socabaya,2024-12-22,Tienda,Masivo
C06171,Martín Arias Cantón,30.0,M,Arequipa,Cercado,2024-12-22,App,Masivo
C08230,Inocencio Font Escudero,46.0,M,Lima,San Isidro,2024-12-23,Tienda,Preferente
C11727,Micaela Echevarría,18.0,F,Lima,San Isidro,2024-12-23,Tienda,Preferente
C14645,Bernardita Miralles Farré,36.0,F,Piura,Veintiseis de Octubre,2024-12-23,Web,Premium
C07691,Jordana Gárate Larrañaga,52.0,M,Trujillo,Trujillo,2024-12-23,Web,Masivo
C07796,Violeta García Pi,30.0,F,Cusco,San Sebastian,2024-12-23,App,Masivo
C02956,Ema Uriarte Gual,27.0,M,Arequipa,Cercado,2024-12-23,Web,Masivo
C08205,Felicidad Alarcón,25.0,F,Arequipa,Yanahuara,2024-12-24,Web,Masivo
C12688,Heriberto Franch Julián,39.0,M,Lima,Comas,2024-12-24,Tienda,Masivo
C09947,Roxana de Maza,50.0,F,Lima,Surco,2024-12-24,Tienda,Premium
C07713,Édgar Jose Ramón Peñas Company,57.0,M,Cusco,San Jeronimo,2024-12-24,Tienda,Masivo
C03176,Trinidad Tormo Jaume,38.0,F,Arequipa,Cayma,2024-12-24,Tienda,Premium
C08866,Dora Albero Escolano,48.0,M,Cusco,Wanchaq,2024-12-24,App,Masivo
C11949,Luis Ángel Lucena,32.0,M,Lima,Miraflores,2024-12-24,App,Preferente
C12082,Rogelio Pellicer Escribano,20.0,No especificado,Arequipa,Yanahuara,2024-12-24,Tienda,Masivo
C13699,Ruy Escrivá Bonilla,45.0,F,Lima,San Isidro,2024-12-24,Web,Masivo
C09183,Guiomar Verdejo Contreras,37.0,F,Trujillo,Victor Larco,2024-12-24,Tienda,Preferente
C13253,Cristóbal Torrents Ureña,40.0,F,Lima,Surco,2024-12-25,App,Masivo
C12861,Wálter Nogués,57.0,M,Cusco,San Jeronimo,2024-12-25,Tienda,Masivo
C12231,Benigna del Ojeda,20.0,F,Cusco,,2024-12-25,Tienda,Premium
C05546,Octavia Zaragoza Solano,,F,Lima,Ate,2024-12-25,Tienda,Masivo
C03059,Haydée Folch Huertas,45.0,M,Lima,Surco,2024-12-25,Tienda,Masivo
C09045,Nacho Valenzuela Montero,35.0,F,Lima,San Isidro,2024-12-25,Tienda,Preferente
C00852,Joan Padilla Carro,49.0,M,Lima,San Isidro,2024-12-25,Web,Masivo
C08041,Eduardo del Arrieta,38.0,F,Lima,Los Olivos,2024-12-25,Web,Preferente
C05069,Olimpia Bayo,44.0,M,Lima,Los Olivos,2024-12-25,Tienda,Masivo
C08713,Emilio Gomila Gordillo,37.0,M,Lima,San Isidro,2024-12-26,Web,Masivo
C12437,Gala Jover Calatayud,38.0,F,Arequipa,Cercado,2024-12-26,Web,Masivo
C11523,Ana Benavides Pérez,40.0,M,Lima,San Isidro,2024-12-26,Tienda,Masivo
C10910,Paula Arco Planas,33.0,M,Lima,San Isidro,2024-12-26,App,Masivo
C09176,Pedro Portillo Gámez,37.0,F,Trujillo,Trujillo,2024-12-26,Tienda,Premium
C11863,Josefa Cuesta Abella,48.0,M,Trujillo,Trujillo,2024-12-26,Tienda,Preferente
C00892,Narcisa Barrios-Nebot,30.0,M,Arequipa,Cayma,2024-12-26,Web,Masivo
C02531,Felicidad Suarez-Porta,31.0,F,Lima,Comas,2024-12-26,Tienda,Masivo
C00291,Pastor Valdés Losa,40.0,M,Lima,Comas,2024-12-27,Tienda,Masivo
C05695,María de Maldonado,53.0,No especificado,Piura,Castilla,2024-12-27,Web,Premium
C06031,Natalio Pera Andreu,29.0,M,Arequipa,Cayma,2024-12-27,Web,Masivo
C02617,Reyna Santamaría-Escolano,30.0,F,Trujillo,El Porvenir,2024-12-27,Tienda,Preferente
C00590,Eugenio Calzada-Mena,39.0,F,Lima,Comas,2024-12-27,Tienda,Masivo
C14680,Adelaida Godoy Crespi,65.0,F,Arequipa,Cayma,2024-12-27,Tienda,Masivo
C00847,Fátima Bonilla-Maestre,21.0,M,Arequipa,Socabaya,2024-12-27,Web,Masivo
C06215,Mirta Orozco Jerez,37.0,F,Lima,Los Olivos,2024-12-28,Web,Masivo
C01094,Amando Roselló-Lumbreras,41.0,M,Lima,Miraflores,2024-12-28,Tienda,Masivo
C03329,Eli Barroso,24.0,M,Trujillo,Trujillo,2024-12-28,Tienda,Masivo
C06798,Paloma Sierra Alcaraz,32.0,F,Arequipa,Yanahuara,2024-12-28,Web,Preferente
C09018,Armando Barrio,40.0,F,Lima,Comas,2024-12-28,Web,Masivo
C10005,Teodora Mascaró Benavides,23.0,M,Trujillo,Trujillo,2024-12-28,App,Masivo
C04623,Custodio Cortina Domínguez,49.0,M,Lima,San Isidro,2024-12-28,Tienda,Masivo
C10869,Amancio Martínez-Codina,33.0,M,Lima,Surco,2024-12-28,Tienda,Masivo
C10063,Mar Adán Campos,48.0,F,Trujillo,Victor Larco,2024-12-28,Tienda,Premium
C04473,Loida Amo Pino,36.0,M,Arequipa,Yanahuara,2024-12-28,Web,Masivo
C08096,Abril Rodríguez Castell,36.0,F,Cusco,Wanchaq,2024-12-28,App,Masivo
C10321,Eugenio Rojas Leon,48.0,F,Piura,Catacaos,2024-12-28,App,Preferente
C09478,Priscila Ruiz Ponce,23.0,No especificado,Lima,Surco,2024-12-28,Web,Premium
C02275,Mercedes Escudero Coll,39.0,F,Lima,Miraflores,2024-12-29,Tienda,Masivo
C13918,Adalberto Frutos Seguí,18.0,F,Cusco,,2024-12-29,Tienda,Masivo
C00466,Isaías Puerta Samper,22.0,M,Lima,Surco,2024-12-29,Web,Masivo
C07046,Clara Puga Páez,34.0,F,Lima,Surco,2024-12-29,Tienda,Preferente
C06390,Clementina Losa Benítez,26.0,M,Lima,Los Olivos,2024-12-29,Web,Masivo
C01777,Nadia del Roca,22.0,No especificado,Piura,Catacaos,2024-12-29,Web,Premium
C10365,Evaristo Campos Soto,41.0,M,Trujillo,La Esperanza,2024-12-29,Tienda,Masivo
C11809,Cecilia Gaya-Blanch,18.0,F,Cusco,,2024-12-30,App,Masivo
C01520,Irma Coca-Sánchez,44.0,F,Lima,Los Olivos,2024-12-30,Tienda,Premium
C11672,Maximiano Clavero-Aliaga,30.0,F,Arequipa,Cercado,2024-12-30,Tienda,Premium
C05326,Domitila Soriano,53.0,F,Lima,San Isidro,2024-12-30,Tienda,Preferente
C03479,Cristina Zapata Santana,45.0,M,Arequipa,Yanahuara,2024-12-30,Tienda,Masivo
C12636,Telmo Folch-Uría,24.0,M,Trujillo,Trujillo,2024-12-30,App,Masivo
C13673,Desiderio Ureña,38.0,F,Arequipa,Cayma,2024-12-30,,Masivo
C02417,Concepción Marisol Fonseca Palau,75.0,F,Trujillo,El Porvenir,2024-12-30,App,Masivo
C02202,Adelaida Alberola Carnero,22.0,No especificado,Lima,,2024-12-31,Tienda,Masivo
C05578,Jose Manzano Belda,34.0,F,Trujillo,Victor Larco,2024-12-31,Web,Preferente
C02934,Tiburcio Ibarra,27.0,F,Cusco,Wanchaq,2024-12-31,Tienda,Masivo
C07525,Ágata Buendía Salazar,53.0,F,Lima,Comas,2024-12-31,Tienda,Premium
C07076,Adelaida Cáceres Mata,44.0,M,Arequipa,Yanahuara,2024-12-31,App,Masivo
C01526,Tristán Cerdá-Llobet,55.0,M,Trujillo,El Porvenir,2024-12-31,App,Masivo
C12738,Baldomero Lara Valcárcel,38.0,M,Trujillo,Trujillo,2024-12-31,Tienda,Masivo
C14931,Evelia del Sacristán,44.0,M,Lima,Surco,2024-12-31,Web,Masivo
C12515,Felicidad Rey Luján,49.0,F,Arequipa,Yanahuara,2024-12-31,Tienda,Masivo
C05995,Elena Pujol-Donoso,44.0,M,Lima,Comas,2025-01-01,App,Premium
C14579,Ani Tejada Cañizares,49.0,F,Piura,Castilla,2025-01-01,Tienda,Preferente
C02526,Inmaculada Mayoral Hierro,25.0,F,Piura,Catacaos,2025-01-01,Tienda,Preferente
C13819,Bernabé Bauzà Villalba,33.0,M,Cusco,Cusco,2025-01-01,App,Masivo
C06155,Micaela Tomas Terrón,56.0,M,Lima,Comas,2025-01-01,Tienda,Masivo
C13667,Paula de Luna,41.0,F,Lima,Comas,2025-01-02,Tienda,Preferente
C11973,Tania Patiño Cabrera,26.0,M,Trujillo,Trujillo,2025-01-02,Tienda,Masivo
C14044,Juana de Morillo,42.0,M,Piura,Catacaos,2025-01-02,Tienda,Masivo
C00922,Narciso Otero Artigas,46.0,M,Trujillo,La Esperanza,2025-01-02,Web,Masivo
C14767,María Cristina del Lobato,55.0,M,Lima,Surco,2025-01-02,Web,Preferente
C05472,Natalia Arnal Varela,25.0,F,Cusco,San Sebastian,2025-01-02,Web,Masivo
C07686,Rafaela Martín Romero,48.0,No especificado,Lima,Comas,2025-01-02,Tienda,Masivo
C10136,Azahara Rocamora Vega,25.0,M,Lima,Surco,2025-01-03,Tienda,Preferente
C08662,Luz Calzada,23.0,M,Trujillo,El Porvenir,2025-01-03,Tienda,Preferente
C03428,Alicia Martin Escamilla,55.0,F,Trujillo,Victor Larco,2025-01-03,Tienda,Premium
C02631,Josefa Aguiló Gisbert,28.0,M,Lima,Los Olivos,2025-01-03,App,Masivo
C08538,Basilio de Pareja,52.0,M,Lima,,2025-01-03,Tienda,Masivo
C11428,Yésica Arteaga Vilar,31.0,M,Lima,Miraflores,2025-01-03,Tienda,Premium
C02349,Hernán Quesada Villanueva,24.0,M,Piura,Veintiseis de Octubre,2025-01-03,Tienda,Masivo
C10871,Noelia Bayón,48.0,F,Piura,,2025-01-03,App,Masivo
C01428,María Cristina Coronado,20.0,M,Lima,Surco,2025-01-03,Tienda,Masivo
C02690,Ester Jesusa Cueto Quero,34.0,F,Trujillo,Trujillo,2025-01-04,App,Masivo
C08811,Jose Carlos Bueno Abad,51.0,No especificado,Arequipa,Yanahuara,2025-01-04,,Masivo
C11183,Nydia Montserrat Cid,44.0,M,Piura,Castilla,2025-01-04,Tienda,Preferente
C00431,Ainara Amarilis Palma Clavero,36.0,M,Arequipa,Cercado,2025-01-04,App,Masivo
C01371,Pepita Valentina Cabrera Jerez,29.0,F,Lima,Surco,2025-01-04,Web,Preferente
C00217,Nereida Marín Pozuelo,37.0,F,Piura,Castilla,2025-01-05,Tienda,Masivo
C10026,Ruperto Cortes Uribe,36.0,M,Lima,Comas,2025-01-05,Tienda,Masivo
C05525,Adelardo Cepeda-Guerrero,47.0,F,Trujillo,Victor Larco,2025-01-05,Tienda,Masivo
C02264,Ernesto Morán Chacón,23.0,M,Arequipa,Socabaya,2025-01-05,Tienda,Masivo
C02609,Fabiola Cózar España,47.0,M,Lima,Miraflores,2025-01-05,App,Masivo
C09194,Adelina Ana Company Vazquez,19.0,F,Lima,Surco,2025-01-05,Tienda,Masivo
C13005,Carmela del Martínez,53.0,M,Lima,Surco,2025-01-05,Tienda,Premium
C10815,Moisés Gallardo-Flores,52.0,M,Piura,Veintiseis de Octubre,2025-01-05,Web,Masivo
C13003,Reyes Vendrell Armengol,46.0,M,Arequipa,Socabaya,2025-01-05,Tienda,Masivo
C07905,Remigio Julián Patiño Uriarte,58.0,F,Lima,Miraflores,2025-01-05,Tienda,Masivo
C05082,Maximiano Marín-Manuel,18.0,M,Lima,San Isidro,2025-01-05,Tienda,Masivo
C01716,Sara Miranda Cáceres,32.0,M,Lima,Los Olivos,2025-01-05,App,Masivo
C09648,Pilar Bustamante Jordá,27.0,F,Lima,Los Olivos,2025-01-05,Web,Masivo
C01823,Alcides del Porcel,42.0,M,Lima,Miraflores,2025-01-05,Web,Masivo
C05750,Flora Ribas Ros,25.0,F,Piura,Veintiseis de Octubre,2025-01-06,Web,Masivo
C06581,Begoña Padilla Mercader,37.0,M,Lima,Miraflores,2025-01-06,Tienda,Masivo
C08566,Jacinto Viana Bas,38.0,M,Lima,Surco,2025-01-06,Tienda,Masivo
C01643,Eladio Arribas Querol,34.0,F,Trujillo,Trujillo,2025-01-06,Tienda,Masivo
C11028,Candelas Taboada-Gracia,47.0,F,Arequipa,Yanahuara,2025-01-06,Tienda,Premium
C06479,Rubén Benitez Tejada,44.0,M,Arequipa,Cercado,2025-01-06,Web,Preferente
C07527,Gracia Camino-Ribes,59.0,F,Lima,Ate,2025-01-06,Tienda,Masivo
C11625,Loreto Rosado Mateu,38.0,No especificado,Lima,San Isidro,2025-01-06,Tienda,Masivo
C13296,Bruno Garcia Neira,47.0,F,Lima,,2025-01-07,Tienda,Preferente
C06528,Ana Sofía Sara Durán Peña,70.0,F,Piura,Piura,2025-01-07,Web,Masivo
C07862,Fernando Delgado-Lasa,38.0,F,Lima,San Isidro,2025-01-07,Web,Masivo
C13823,Fabiola Tirado,50.0,M,Arequipa,Socabaya,2025-01-07,Tienda,Masivo
C13765,Pío Osorio Moles,23.0,F,Piura,Castilla,2025-01-07,App,Masivo
C08547,Enrique Llorens Becerra,18.0,F,Trujillo,La Esperanza,2025-01-07,App,Masivo
C04817,Elba Ramirez,33.0,M,Arequipa,Cercado,2025-01-07,App,Masivo
C05156,Nayara del Vives,40.0,M,Lima,Miraflores,2025-01-08,Web,Preferente
C03200,Leyre Tur-Valderrama,26.0,M,Lima,San Isidro,2025-01-08,Tienda,Preferente
C07193,Noa Aramburu Bastida,29.0,F,Trujillo,El Porvenir,2025-01-08,Tienda,Premium
C10458,Hernán Ezequiel Uriarte Puerta,37.0,M,Lima,Los Olivos,2025-01-08,Tienda,Masivo
C00461,Eusebia Encarnacion Cantero Marí,41.0,M,Cusco,Wanchaq,2025-01-08,Tienda,Masivo
C02582,Teodora Anita Camino Garcés,44.0,M,Arequipa,Cercado,2025-01-09,Tienda,Masivo
C02681,Chucho Coloma Fabra,29.0,M,Lima,Ate,2025-01-09,Web,Masivo
C12675,Renato Barroso Rincón,20.0,M,Lima,Miraflores,2025-01-09,Web,Masivo
C09747,Isidoro Llano Lucena,52.0,F,Trujillo,El Porvenir,2025-01-09,Web,Premium
C08402,Ramón Salvador Marti Pineda,42.0,No especificado,Lima,Comas,2025-01-09,Tienda,Masivo
C10393,Tomasa Saez Rojas,61.0,M,Piura,Catacaos,2025-01-09,App,Preferente
C06898,Modesto Morante Puga,30.0,No especificado,Piura,Castilla,2025-01-09,Tienda,Masivo
C00859,Lalo Victorino Bayón Casanovas,23.0,M,Piura,Veintiseis de Octubre,2025-01-09,Tienda,Premium
C11710,Gerónimo Merino,41.0,M,Lima,Miraflores,2025-01-10,App,Premium
C14515,Régulo Sáenz Lastra,41.0,F,Lima,Miraflores,2025-01-10,Tienda,Masivo
C05928,Albina del Echeverría,48.0,F,Lima,Comas,2025-01-10,Tienda,Masivo
C09566,Santiago Codina-Comas,42.0,F,Trujillo,,2025-01-10,Web,Preferente
C13409,Armando Acedo Zorrilla,51.0,F,Lima,San Isidro,2025-01-10,Tienda,Masivo
C14161,Emiliano Arias Arregui,53.0,M,Piura,Castilla,2025-01-10,Tienda,Masivo
C01722,Nazario Salinas-Borrell,20.0,F,Piura,Veintiseis de Octubre,2025-01-10,Tienda,Masivo
C10448,Saturnino Benavides-Ocaña,36.0,M,Piura,Catacaos,2025-01-10,Tienda,Preferente
C03067,David Tomás,30.0,F,Trujillo,El Porvenir,2025-01-10,Tienda,Masivo
C08448,Marcelino Robledo Olivé,35.0,M,Arequipa,Cercado,2025-01-10,Tienda,Preferente
C01684,Evaristo Sevilla-Marco,34.0,F,Arequipa,Cayma,2025-01-11,Tienda,Masivo
C10193,Fátima del Luque,30.0,F,Lima,Comas,2025-01-11,Tienda,Masivo
C12913,Jesusa Corbacho Maldonado,54.0,F,Lima,Surco,2025-01-11,App,Masivo
C12588,Albina Suarez Llorente,32.0,F,Lima,Miraflores,2025-01-11,App,Masivo
C00311,Maura Sánchez-León,41.0,F,Trujillo,Victor Larco,2025-01-11,App,Masivo
C00935,Trinidad Bernad Nadal,44.0,M,Lima,Ate,2025-01-11,Tienda,Masivo
C05470,Julio Quero Llorente,47.0,M,Lima,Surco,2025-01-11,Tienda,Masivo
C09138,Reynaldo Peinado Amaya,38.0,M,Lima,Miraflores,2025-01-11,Web,Masivo
C07728,Juan Antonio de Fernandez,48.0,M,Piura,Castilla,2025-01-11,Web,Premium
C07758,Silvia Canals,49.0,M,Cusco,Wanchaq,2025-01-11,Web,Masivo
C04297,Ainara Agudo-Moles,28.0,F,Lima,Comas,2025-01-12,Tienda,Premium
C09699,Aarón del Guardia,18.0,M,Arequipa,Cayma,2025-01-12,App,Masivo
C13423,Bernardo Blázquez Garay,23.0,M,Lima,San Isidro,2025-01-12,Tienda,Masivo
C08957,Clemente Madrigal-Teruel,41.0,F,Arequipa,Yanahuara,2025-01-12,App,Preferente
C10771,Ámbar Casandra Fiol Torrent,45.0,F,Arequipa,,2025-01-12,App,Masivo
C04156,Albano Amores Corominas,33.0,M,Arequipa,Cayma,2025-01-12,Tienda,Masivo
C01378,Francisco Jose Pavón Meléndez,29.0,M,Lima,San Isidro,2025-01-12,Tienda,Masivo
C02105,Gema Carrión Cases,49.0,M,Arequipa,Cayma,2025-01-12,App,Masivo
C06994,Encarnación de Palomar,23.0,M,Lima,Miraflores,2025-01-13,Web,Masivo
C13782,Sabina Barranco Zorrilla,50.0,M,Lima,Los Olivos,2025-01-13,App,Masivo
C12393,Esther Mancebo Royo,61.0,M,Lima,Los Olivos,2025-01-13,Tienda,Preferente
C06400,Artemio Fortuny,18.0,M,Lima,Los Olivos,2025-01-14,Tienda,Preferente
C02118,Óscar Domínguez Llabrés,46.0,No especificado,Lima,Comas,2025-01-14,App,Premium
C06715,Rosaura Céspedes,21.0,F,Lima,San Isidro,2025-01-14,Tienda,Masivo
C07617,Amor Enríquez,33.0,M,Trujillo,El Porvenir,2025-01-14,Web,Masivo
C12249,Rosenda Villalba,61.0,F,Piura,Castilla,2025-01-14,App,Premium
C04672,Amaya Febe Cerdá Gonzalo,60.0,F,Cusco,San Sebastian,2025-01-14,Tienda,Masivo
C05967,Gabriel de Ferrero,47.0,F,Lima,Miraflores,2025-01-14,Tienda,Preferente
C03282,Virgilio Salas Pulido,42.0,F,Trujillo,El Porvenir,2025-01-14,,Masivo
C11713,Visitación Cardona Quero,44.0,M,Arequipa,Socabaya,2025-01-15,Web,Masivo
C10843,Anabel de Serrano,25.0,F,Lima,Los Olivos,2025-01-15,Web,Masivo
C12713,Lucio Bayo Nebot,28.0,F,Arequipa,Socabaya,2025-01-15,Web,Masivo
C04720,Pastora Barrios Lerma,29.0,M,Lima,Ate,2025-01-15,Tienda,Masivo
C00773,Eliseo Costa Morillo,32.0,M,Lima,Surco,2025-01-15,Web,Masivo
C03833,Tristán Barceló Figueras,44.0,F,Trujillo,La Esperanza,2025-01-15,Web,Preferente
C06794,Guiomar Ibañez Flor,58.0,F,Trujillo,Victor Larco,2025-01-15,Tienda,Masivo
C12129,José Andreu-Ariza,48.0,M,Trujillo,Trujillo,2025-01-15,Web,Masivo
C09031,María Ema Cortina Mata,38.0,F,Cusco,Wanchaq,2025-01-16,App,Masivo
C01445,Desiderio Alcides Cano Galán,40.0,F,Piura,Castilla,2025-01-17,Tienda,Masivo
C13706,Severino Izaguirre Acosta,22.0,F,Trujillo,Trujillo,2025-01-17,Tienda,Masivo
C10091,Claudia Campoy Fajardo,30.0,M,Lima,Surco,2025-01-17,Tienda,Preferente
C07586,Sarita Anglada Cuadrado,41.0,F,Lima,Miraflores,2025-01-17,Tienda,Preferente
C11937,Natalio Iriarte Duarte,18.0,M,Cusco,Wanchaq,2025-01-17,App,Masivo
C11944,Manolo Osuna Salas,37.0,M,Arequipa,Cayma,2025-01-17,App,Preferente
C06636,Piedad Varela Badía,54.0,M,Lima,Miraflores,2025-01-17,Tienda,Masivo
C08891,Elías Sosa Nicolás,18.0,F,Arequipa,Cercado,2025-01-18,Tienda,Preferente
C11530,Albano Domingo Carnero,58.0,M,Lima,Comas,2025-01-18,Tienda,Premium
C09132,Ana Sofía Eva María Sevilla Silva,27.0,M,Piura,Piura,2025-01-19,Web,Masivo
C14916,Antonia Soriano Parra,46.0,M,Lima,San Isidro,2025-01-19,Tienda,Masivo
C09346,Dominga Sola,50.0,F,Piura,Veintiseis de Octubre,2025-01-19,Tienda,Masivo
C13326,Aitana Carbó Borja,31.0,No especificado,Trujillo,El Porvenir,2025-01-19,Web,Preferente
C11328,Xavier Quirós,39.0,M,Lima,San Isidro,2025-01-19,Web,Masivo
C04594,Manuelita Calleja Rodríguez,38.0,No especificado,Piura,Catacaos,2025-01-19,Web,Masivo
C09020,Sabina Miguel Zabaleta,50.0,F,Piura,Catacaos,2025-01-19,Tienda,Masivo
C12538,Lina Bejarano,33.0,M,Trujillo,La Esperanza,2025-01-19,Web,Masivo
C07647,Xiomara del Peñalver,53.0,F,Trujillo,Trujillo,2025-01-20,App,Masivo
C07924,Ignacia Alfaro Peralta,36.0,F,Lima,Los Olivos,2025-01-20,,Preferente
C08093,Silvia Colomer Alvarado,35.0,F,Arequipa,Yanahuara,2025-01-20,Web,Masivo
C03994,Quirino del Escalona,42.0,F,Arequipa,Cercado,2025-01-20,Tienda,Masivo
C02715,Eloísa del Gutiérrez,52.0,F,Lima,Los Olivos,2025-01-20,Tienda,Preferente
C11344,Juan Águila Téllez,51.0,F,Piura,Castilla,2025-01-20,Tienda,Masivo
C11980,Pánfilo Arcos Tolosa,50.0,M,Trujillo,El Porvenir,2025-01-20,App,Masivo
C01952,Olalla Colomer Quevedo,38.0,F,Arequipa,Yanahuara,2025-01-21,Web,Preferente
C04521,Marino Sandoval-Cerdán,26.0,M,Piura,Veintiseis de Octubre,2025-01-21,Tienda,Masivo
C13778,Camilo del Raya,43.0,M,Lima,Surco,2025-01-21,Tienda,Masivo
C06099,Victoria Medina Lucas,62.0,No especificado,Trujillo,Trujillo,2025-01-21,App,Masivo
C10519,Aitor de Almagro,33.0,M,Cusco,Wanchaq,2025-01-21,Tienda,Masivo
C07110,María Dolores Olmedo Velázquez,38.0,F,Lima,Ate,2025-01-21,Tienda,Masivo
C01324,Heriberto Tadeo Nebot Iñiguez,38.0,M,Lima,Ate,2025-01-21,Tienda,Preferente
C11994,Milagros Araceli Ibañez Amo,18.0,F,Lima,,2025-01-21,Tienda,Masivo
C06030,Purificación Ribes,42.0,F,Cusco,Wanchaq,2025-01-21,App,Masivo
C05529,Cebrián Cuenca Roda,30.0,M,Trujillo,El Porvenir,2025-01-21,App,Masivo
C13410,Goyo de Colom,31.0,F,Lima,Miraflores,2025-01-21,Tienda,Premium
C00077,Aitor Palacios Lozano,50.0,M,Lima,Los Olivos,2025-01-21,App,Preferente
C05195,Alondra Fabra Alegria,30.0,F,Lima,Ate,2025-01-21,,Masivo
C13186,Alba Zamorano Mena,26.0,F,Arequipa,Yanahuara,2025-01-22,Tienda,Masivo
C00271,César Riquelme Collado,55.0,F,Lima,San Isidro,2025-01-22,Tienda,Masivo
C07926,Encarnita Martinez Aguilera,33.0,M,Trujillo,Trujillo,2025-01-23,Tienda,Masivo
C01107,Claudio Mármol Vendrell,49.0,F,Piura,Veintiseis de Octubre,2025-01-23,Tienda,Masivo
C10085,Eufemia Gámez Blasco,42.0,M,Piura,Catacaos,2025-01-23,Tienda,Masivo
C03003,Nilda Teodora Céspedes Abad,45.0,F,Lima,Miraflores,2025-01-23,Tienda,Preferente
C09483,Palmira Dulce Fernandez Abad,37.0,F,Piura,Piura,2025-01-23,Tienda,Masivo
C01739,Jose Carlos Sans Bernal,51.0,M,Piura,Piura,2025-01-23,Web,Masivo
